order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
3998,Ca-New-2015-105627,08-Mar-15,12-Mar-15,Standard Class,DK-12895,OFF-AR-10002704,14.98,1,0,4.494
4006,US-2015-168732,10-Dec-15,16-Dec-15,Standard Class,KM-16660,OFF-AR-10003087,1.78,1,0,0.4984
4111,Ca-New-2015-153717,25-Dec-15,01-Jan-16,Standard Class,DL-13495,FUR-BO-10004360,160.98,1,0,20.9274
4113,Ca-New-2015-153717,25-Dec-15,01-Jan-16,Standard Class,DL-13495,OFF-AR-10002375,3.28,1,0,0.9512
4409,Ca-New-2016-100041,20-Nov-16,25-Nov-16,Standard Class,BF-10975,OFF-BI-10000343,4.91,1,0,2.3077
4441,US-2016-111290,22-Jul-16,26-Jul-16,Standard Class,DK-13375,TEC-AC-10004975,109.95,1,0,36.2835
4450,Ca-New-2015-121965,19-Jun-15,23-Jun-15,Standard Class,LH-17155,OFF-PA-10004355,6.48,1,0,3.1104
4600,Ca-New-2015-146948,16-Jul-15,20-Jul-15,Standard Class,MG-17890,FUR-CH-10004853,150.98,1,0,43.7842
4607,Ca-New-2015-135020,28-May-15,02-Jun-15,Standard Class,MS-17770,TEC-PH-10004093,45.99,1,0,13.3371
4635,Ca-New-2015-130456,21-Aug-15,26-Aug-15,Standard Class,DS-13180,OFF-ST-10000736,80.98,1,0,3.2392
4641,Ca-New-2016-102162,11-Sep-16,16-Sep-16,Standard Class,JF-15565,OFF-EN-10002312,11.09,1,0,5.4341
4674,Ca-New-2016-133550,31-Jul-16,06-Aug-16,Standard Class,KL-16645,TEC-PH-10001079,118.99,1,0,33.3172
4766,Ca-New-2015-118227,24-Apr-15,28-Apr-15,Standard Class,DB-13270,OFF-AR-10001044,25.99,1,0,7.5371
4795,Ca-New-2015-144722,16-Mar-15,23-Mar-15,Standard Class,MF-18250,FUR-FU-10001215,43.13,1,0,18.1146
4895,Ca-New-2016-135776,23-Dec-16,30-Dec-16,Standard Class,EH-13765,OFF-PA-10004327,47.9,1,0,22.992
4961,Ca-New-2016-166226,18-Nov-16,22-Nov-16,Standard Class,TC-21535,OFF-AP-10002867,67.84,1,0,18.3168
5207,Ca-New-2015-102015,12-Sep-15,18-Sep-15,Standard Class,TM-21010,OFF-FA-10000490,1.24,1,0,0.5828
5210,Ca-New-2015-102015,12-Sep-15,18-Sep-15,Standard Class,TM-21010,OFF-EN-10002504,27.18,1,0,12.7746
5331,Ca-New-2016-123120,04-Sep-16,08-Sep-16,Standard Class,CV-12295,FUR-FU-10004748,63.94,1,0,24.9366
5406,US-2016-143280,22-Feb-16,26-Feb-16,Standard Class,TZ-21580,TEC-AC-10003399,36.24,1,0,15.2208
5443,Ca-New-2015-148712,17-Apr-15,23-Apr-15,Standard Class,JM-15535,TEC-AC-10003198,99.6,1,0,36.852
5559,US-2015-114741,06-Dec-15,10-Dec-15,Standard Class,IL-15100,OFF-PA-10000048,6.48,1,0,3.1104
5621,US-2016-124163,25-Sep-16,30-Sep-16,Standard Class,SC-20695,OFF-AR-10000817,3.04,1,0,1.0336
5681,Ca-New-2016-141551,24-Sep-16,30-Sep-16,Standard Class,BP-11230,OFF-BI-10001249,6.38,1,0,2.9348
5682,Ca-New-2016-141551,24-Sep-16,30-Sep-16,Standard Class,BP-11230,OFF-PA-10001569,6.48,1,0,3.1104
5693,US-2015-138093,10-Dec-15,16-Dec-15,Standard Class,KM-16225,TEC-PH-10004667,134.99,1,0,36.4473
5769,Ca-New-2015-154900,25-Feb-15,01-Mar-15,Standard Class,SS-20875,OFF-LA-10001641,3.15,1,0,1.512
5773,Ca-New-2015-158939,26-Nov-15,01-Dec-15,Standard Class,EA-14035,TEC-CO-10002313,599.99,1,0,233.9961
5778,Ca-New-2016-112060,04-Dec-16,09-Dec-16,Standard Class,KT-16465,OFF-PA-10000994,104.85,1,0,50.328
5831,Ca-New-2016-122063,03-Dec-16,07-Dec-16,Standard Class,MM-17920,FUR-CH-10004754,29.98,1,0,8.0946
5851,Ca-New-2015-121783,10-Nov-15,14-Nov-15,Standard Class,PO-19180,TEC-CO-10001571,549.99,1,0,274.995
5989,Ca-New-2016-163776,19-Jul-16,25-Jul-16,Standard Class,JS-16030,OFF-BI-10000404,8.6,1,0,4.042
6089,Ca-New-2015-137281,13-Jun-15,17-Jun-15,Standard Class,BF-10975,OFF-PA-10001870,6.48,1,0,3.1104
6354,US-2015-109015,06-Sep-15,12-Sep-15,Standard Class,BS-11590,OFF-AP-10001962,8.39,1,0,2.0975
6396,Ca-New-2016-129126,14-Dec-16,19-Dec-16,Standard Class,PK-19075,OFF-ST-10004507,17.15,1,0,4.6305
6452,Ca-New-2015-156510,25-Sep-15,29-Sep-15,Standard Class,EH-13990,OFF-AR-10004930,6.7,1,0,2.211
6539,Ca-New-2015-109862,25-Oct-15,30-Oct-15,Standard Class,HK-14890,TEC-PH-10004042,158.99,1,0,41.3374
6561,Ca-New-2016-160941,21-Jul-16,26-Jul-16,Standard Class,DK-12835,OFF-LA-10003766,3.15,1,0,1.512
6698,US-2016-155103,02-Dec-16,07-Dec-16,Standard Class,JF-15190,OFF-PA-10000062,54.96,1,0,26.9304
6792,Ca-New-2016-162348,10-Nov-16,15-Nov-16,Standard Class,BF-11170,FUR-FU-10003731,9.98,1,0,2.7944
6958,Ca-New-2016-157588,14-Jul-16,19-Jul-16,Standard Class,AR-10570,FUR-FU-10004848,51.75,1,0,15.525
6984,Ca-New-2016-116526,01-Sep-16,05-Sep-16,Standard Class,JA-15970,TEC-PH-10002365,8.78,1,0,2.2828
7261,Ca-New-2016-152730,30-May-16,04-Jun-16,Standard Class,EM-14140,TEC-PH-10000441,125.99,1,0,35.2772
7287,Ca-New-2016-149965,20-Jun-16,25-Jun-16,Standard Class,BS-11365,TEC-AC-10004877,6.9,1,0,0.552
7295,Ca-New-2015-148964,26-May-15,31-May-15,Standard Class,RD-19900,FUR-FU-10003849,20.24,1,0,7.8936
7401,Ca-New-2016-110009,08-Sep-16,13-Sep-16,Standard Class,TR-21325,FUR-FU-10003039,43.13,1,0,14.6642
7666,US-2016-140158,04-Oct-16,08-Oct-16,Standard Class,DR-12940,OFF-BI-10000977,30.4,1,0,13.984
7686,Ca-New-2015-116876,14-Feb-15,21-Feb-15,Standard Class,TT-21070,TEC-PH-10002584,625.99,1,0,187.797
7688,Ca-New-2016-169838,25-Nov-16,29-Nov-16,Standard Class,BB-11545,OFF-BI-10004002,17.3,1,0,8.304
7990,US-2016-117793,23-Aug-16,29-Aug-16,Standard Class,MA-17560,OFF-ST-10002406,14.97,1,0,4.1916
8078,Ca-New-2015-106187,23-Jun-15,29-Jun-15,Standard Class,RF-19345,OFF-BI-10004519,165.98,1,0,74.691
8348,US-2015-115238,30-Apr-15,04-May-15,Standard Class,JW-15220,FUR-FU-10002445,9.48,1,0,3.792
8351,US-2015-115238,30-Apr-15,04-May-15,Standard Class,JW-15220,OFF-PA-10002689,6.48,1,0,3.1104
8387,Ca-New-2015-149601,28-May-15,03-Jun-15,Standard Class,TB-21625,OFF-ST-10001558,16.24,1,0,2.436
8523,US-2016-160206,01-Apr-16,07-Apr-16,Standard Class,MY-18295,TEC-PH-10000148,12.99,1,0,0.2598
8545,Ca-New-2016-119074,27-Mar-16,31-Mar-16,Standard Class,DS-13180,FUR-FU-10004053,20.24,1,0,8.7032
8761,Ca-New-2016-159891,31-Jan-16,06-Feb-16,Standard Class,BF-11170,OFF-BI-10003527,1270.99,1,0,635.495
9080,Ca-New-2016-108105,16-Feb-16,23-Feb-16,Standard Class,GW-14605,OFF-BI-10002412,5.8,1,0,2.61
9179,Ca-New-2016-166618,14-Nov-16,18-Nov-16,Standard Class,DP-13000,OFF-AR-10001725,23.65,1,0,6.149
9497,US-2016-123610,12-May-16,16-May-16,Standard Class,VM-21835,OFF-AP-10002222,8.67,1,0,2.3409
9504,Ca-New-2016-101329,22-Apr-16,29-Apr-16,Standard Class,MM-17920,OFF-AR-10003190,2.88,1,0,0.8064
9679,Ca-New-2016-144785,18-Apr-16,23-Apr-16,Standard Class,CS-12490,OFF-SU-10004290,6.84,1,0,1.8468
9774,Ca-New-2016-160234,26-Jun-16,03-Jul-16,Standard Class,PF-19225,TEC-PH-10004434,135.95,1,0,39.4255
9839,US-2016-125402,25-Sep-16,01-Oct-16,Standard Class,DL-12865,OFF-LA-10001771,4.98,1,0,2.2908
9874,Ca-New-2016-100587,10-Dec-16,14-Dec-16,Standard Class,SL-20155,OFF-PA-10004609,6.48,1,0,3.1104
9889,Ca-New-2015-127544,08-Aug-15,12-Aug-15,Standard Class,RD-19585,TEC-AC-10000736,79.99,1,0,28.7964
9919,Ca-New-2015-105508,24-Sep-15,29-Sep-15,Standard Class,JF-15190,OFF-EN-10003055,39.98,1,0,17.991
9987,Ca-New-2016-125794,29-Sep-16,03-Oct-16,Standard Class,ML-17410,TEC-AC-10003399,36.24,1,0,15.2208
87,Ca-New-2017-155558,26-Oct-17,02-Nov-17,Standard Class,PG-18895,TEC-AC-10001998,19.99,1,0,6.7966
211,Ca-New-2017-135860,01-Dec-17,07-Dec-17,Standard Class,JH-15985,OFF-ST-10001522,91.99,1,0,3.6796
410,Ca-New-2017-117457,08-Dec-17,12-Dec-17,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,0,4.6464
412,Ca-New-2017-117457,08-Dec-17,12-Dec-17,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,0,27.4302
419,Ca-New-2017-154816,06-Nov-17,10-Nov-17,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0,2.8322
421,Ca-New-2017-110478,04-Mar-17,09-Mar-17,Standard Class,SP-20860,OFF-EN-10000483,15.25,1,0,7.015
645,US-2017-127719,21-Jul-17,25-Jul-17,Standard Class,TW-21025,OFF-PA-10001934,6.48,1,0,3.1752
737,Ca-New-2017-131954,21-Jan-17,25-Jan-17,Standard Class,DS-13030,FUR-BO-10001619,84.98,1,0,18.6956
753,Ca-New-2017-126074,02-Oct-17,06-Oct-17,Standard Class,RF-19735,OFF-BI-10000546,2.88,1,0,1.4112
774,Ca-New-2017-104220,30-Jan-17,05-Feb-17,Standard Class,BV-11245,OFF-BI-10003910,7.71,1,0,3.4695
859,Ca-New-2017-161984,10-Apr-17,15-Apr-17,Standard Class,SJ-20125,OFF-PA-10004569,7.61,1,0,3.5767
1230,Ca-New-2017-100013,06-Nov-17,11-Nov-17,Standard Class,ZC-21910,FUR-FU-10001424,8.73,1,0,2.9682
1304,US-2017-126179,03-Jul-17,07-Jul-17,Standard Class,CS-12460,FUR-FU-10002554,23.99,1,0,5.5177
1492,Ca-New-2017-166436,24-Nov-17,28-Nov-17,Standard Class,TS-21370,OFF-PA-10001838,5.88,1,0,2.8812
1874,Ca-New-2017-142888,21-Nov-17,25-Nov-17,Standard Class,BP-11230,FUR-TA-10004767,70.98,1,0,20.5842
1950,Ca-New-2017-157987,02-Sep-17,06-Sep-17,Standard Class,AC-10615,OFF-AP-10000358,12.98,1,0,3.7642
2213,Ca-New-2017-107874,21-Nov-17,25-Nov-17,Standard Class,SW-20275,FUR-FU-10003535,27.42,1,0,11.2422
2220,Ca-New-2017-130841,28-Jul-17,01-Aug-17,Standard Class,MH-17620,OFF-ST-10001580,14.98,1,0,4.1944
2246,Ca-New-2017-103380,21-Nov-17,25-Nov-17,Standard Class,BF-11005,OFF-AP-10001492,8.62,1,0,2.2412
2269,Ca-New-2017-105480,20-Dec-17,26-Dec-17,Standard Class,DK-13225,OFF-PA-10002787,6.48,1,0,3.1104
2334,Ca-New-2017-169285,21-Mar-17,25-Mar-17,Standard Class,RW-19690,OFF-PA-10004971,5.78,1,0,2.8322
2421,Ca-New-2017-159597,09-Nov-17,14-Nov-17,Standard Class,MC-17590,TEC-AC-10004171,99.99,1,0,43.9956
2465,Ca-New-2017-148691,03-Dec-17,09-Dec-17,Standard Class,CS-12460,TEC-PH-10000576,136.99,1,0,36.9873
2466,Ca-New-2017-148691,03-Dec-17,09-Dec-17,Standard Class,CS-12460,OFF-LA-10001317,3.15,1,0,1.512
2467,Ca-New-2017-128755,04-May-17,08-May-17,Standard Class,MK-18160,OFF-PA-10000726,9.11,1,0,4.0995
2470,Ca-New-2017-128755,04-May-17,08-May-17,Standard Class,MK-18160,OFF-ST-10001291,16.91,1,0,4.5657
2588,Ca-New-2017-131695,30-Jun-17,06-Jul-17,Standard Class,RA-19285,FUR-FU-10002045,22.23,1,0,9.7812
2684,Ca-New-2017-127026,21-Jan-17,27-Jan-17,Standard Class,MH-18115,TEC-PH-10003601,164.99,1,0,49.497
2732,Ca-New-2017-104801,13-Feb-17,19-Feb-17,Standard Class,FH-14350,FUR-FU-10004017,107.53,1,0,21.506
2836,Ca-New-2017-110842,11-Nov-17,16-Nov-17,Standard Class,GA-14725,OFF-AP-10003971,10.89,1,0,2.8314
2873,Ca-New-2017-135167,15-Jun-17,20-Jun-17,Standard Class,SC-20800,OFF-AR-10002399,4.26,1,0,1.7466
2941,Ca-New-2017-155880,25-Mar-17,31-Mar-17,Standard Class,JD-16150,FUR-CH-10000422,90.99,1,0,14.5584
2945,Ca-New-2017-126242,19-Nov-17,24-Nov-17,Standard Class,MC-18100,FUR-FU-10002685,18.7,1,0,7.106
3192,Ca-New-2017-123981,02-Oct-17,08-Oct-17,Standard Class,RW-19630,TEC-PH-10002115,65.99,1,0,17.1574
3397,US-2017-148362,01-Jul-17,08-Jul-17,Standard Class,KF-16285,OFF-BI-10003656,169.99,1,0,78.1954
3474,Ca-New-2017-111815,03-Mar-17,10-Mar-17,Standard Class,EP-13915,FUR-CH-10000785,180.98,1,0,47.0548
3582,Ca-New-2017-117807,01-Oct-17,07-Oct-17,Standard Class,DK-13090,OFF-PA-10000994,104.85,1,0,50.328
3590,Ca-New-2017-146535,24-Nov-17,30-Nov-17,Standard Class,FM-14290,OFF-BI-10000546,2.88,1,0,1.4112
3701,Ca-New-2017-169411,24-Dec-17,29-Dec-17,Standard Class,AC-10615,FUR-FU-10001602,37.93,1,0,6.8274
3829,Ca-New-2017-141733,07-May-17,11-May-17,Standard Class,RW-19540,FUR-CH-10002017,26.64,1,0,7.4592
3854,US-2017-131849,06-Jun-17,10-Jun-17,Standard Class,GH-14410,FUR-FU-10004164,4.95,1,0,2.178
4246,Ca-New-2017-117702,28-Nov-17,04-Dec-17,Standard Class,LS-16975,OFF-AR-10004582,1.64,1,0,0.738
4263,Ca-New-2017-123351,21-Sep-17,25-Sep-17,Standard Class,KT-16480,OFF-AP-10001242,80.48,1,0,24.144
4332,Ca-New-2017-107909,01-Sep-17,06-Sep-17,Standard Class,SS-20875,TEC-AC-10001998,19.99,1,0,6.7966
4415,Ca-New-2017-132339,19-Aug-17,23-Aug-17,Standard Class,JB-15400,OFF-BI-10003925,387.99,1,0,182.3553
4723,US-2017-135230,01-Sep-17,07-Sep-17,Standard Class,CK-12325,OFF-AR-10001166,7.58,1,0,2.9562
4902,Ca-New-2017-120936,17-Dec-17,21-Dec-17,Standard Class,CA-12310,OFF-SU-10002557,13.98,1,0,3.6348
4944,Ca-New-2017-106782,21-Dec-17,27-Dec-17,Standard Class,LP-17095,OFF-ST-10004459,375.34,1,0,18.767
5001,Ca-New-2017-159688,07-May-17,12-May-17,Standard Class,AB-10060,TEC-AC-10000736,79.99,1,0,28.7964
5031,Ca-New-2017-139304,29-Jan-17,02-Feb-17,Standard Class,VG-21790,OFF-SU-10001664,8.57,1,0,2.2282
5034,Ca-New-2016-155166,26-Dec-16,02-Jan-17,Standard Class,BB-11545,OFF-AP-10002765,26.49,1,0,7.4172
5081,US-2017-133312,25-Nov-17,29-Nov-17,Standard Class,BD-11500,OFF-ST-10001325,10.48,1,0,2.8296
5117,Ca-New-2017-154137,11-Nov-17,17-Nov-17,Standard Class,MT-17815,OFF-ST-10003324,35.48,1,0,0
5280,US-2017-104094,07-Sep-17,11-Sep-17,Standard Class,AG-10675,TEC-AC-10002134,13.48,1,0,1.8872
5297,Ca-New-2017-108791,27-Jul-17,31-Jul-17,Standard Class,TM-21490,FUR-FU-10004018,14.89,1,0,4.0203
5369,Ca-New-2017-158071,10-Jun-17,15-Jun-17,Standard Class,BD-11320,OFF-ST-10001228,15.58,1,0,3.895
5411,Ca-New-2017-108854,08-Dec-17,14-Dec-17,Standard Class,DM-13345,OFF-ST-10001837,42.76,1,0,11.1176
5527,Ca-New-2017-166933,24-Apr-17,28-Apr-17,Standard Class,MG-17890,OFF-FA-10002676,1.81,1,0,0.6516
5582,Ca-New-2017-163818,04-Oct-17,08-Oct-17,Standard Class,PS-18970,FUR-FU-10000076,19.98,1,0,8.5914
5653,Ca-New-2017-109099,06-Oct-17,11-Oct-17,Standard Class,MM-18280,OFF-PA-10001033,40.99,1,0,20.0851
5822,Ca-New-2017-117632,12-May-17,18-May-17,Standard Class,CS-12175,OFF-AP-10004868,7.77,1,0,2.0979
5873,Ca-New-2017-129910,30-Mar-17,03-Apr-17,Standard Class,ME-17320,OFF-ST-10003282,59.76,1,0,16.7328
5894,Ca-New-2017-159954,10-Sep-17,14-Sep-17,Standard Class,SS-20410,OFF-BI-10004876,2.78,1,0,1.3622
5900,Ca-New-2017-108000,12-Jan-17,16-Jan-17,Standard Class,LS-16945,OFF-EN-10002621,9.78,1,0,4.89
6069,Ca-New-2017-166695,20-May-17,24-May-17,Standard Class,CC-12430,FUR-FU-10002191,6.98,1,0,3.3504
6248,Ca-New-2017-121580,29-May-17,04-Jun-17,Standard Class,ML-17410,OFF-BI-10000632,43.41,1,0,19.9686
6251,Ca-New-2017-121580,29-May-17,04-Jun-17,Standard Class,ML-17410,OFF-PA-10004082,7.98,1,0,3.99
6314,Ca-New-2017-120019,16-Feb-17,21-Feb-17,Standard Class,NG-18355,TEC-PH-10000923,14.99,1,0,7.3451
6359,Ca-New-2017-139080,23-Jan-17,28-Jan-17,Standard Class,CS-12250,OFF-PA-10002262,6.48,1,0,3.1104
6379,Ca-New-2017-150623,10-Apr-17,14-Apr-17,Standard Class,DB-13360,TEC-AC-10004571,99.99,1,0,41.9958
6533,US-2017-107384,04-Dec-17,08-Dec-17,Standard Class,TP-21130,TEC-AC-10004595,142.8,1,0,29.988
6837,Ca-New-2017-142643,15-Oct-17,20-Oct-17,Standard Class,DL-13495,FUR-FU-10000087,22.72,1,0,9.3152
6922,Ca-New-2017-109211,04-Apr-17,10-Apr-17,Standard Class,PS-19045,OFF-EN-10001532,16.98,1,0,8.49
7157,Ca-New-2017-126718,29-Apr-17,04-May-17,Standard Class,KT-16480,OFF-LA-10004055,4.91,1,0,2.4059
7485,Ca-New-2017-135111,28-Dec-17,02-Jan-18,Standard Class,CS-12400,OFF-AR-10004707,2.48,1,0,0.868
7699,Ca-New-2017-151799,14-Dec-17,18-Dec-17,Standard Class,BF-11170,OFF-ST-10002790,73.85,1,0,2.2155
8044,US-2017-133081,11-Mar-17,15-Mar-17,Standard Class,PV-18985,FUR-FU-10001379,26.72,1,0,11.7568
8099,Ca-New-2017-122798,28-Dec-17,01-Jan-18,Standard Class,SV-20935,OFF-PA-10004239,4.28,1,0,1.926
8254,Ca-New-2017-152310,12-Aug-17,19-Aug-17,Standard Class,DK-12895,TEC-CO-10000971,299.99,1,0,89.997
8320,Ca-New-2017-133620,13-Nov-17,18-Nov-17,Standard Class,EM-14065,OFF-ST-10004634,11.21,1,0,3.363
8330,Ca-New-2017-118577,06-Oct-17,11-Oct-17,Standard Class,XP-21865,OFF-PA-10004888,6.48,1,0,3.1104
8519,Ca-New-2017-118003,04-Dec-17,10-Dec-17,Standard Class,DO-13645,FUR-FU-10002506,12.99,1,0,1.5588
8580,Ca-New-2016-111605,27-Dec-16,02-Jan-17,Standard Class,JW-15955,OFF-LA-10002368,2.61,1,0,1.2006
8763,Ca-New-2016-112578,29-Dec-16,02-Jan-17,Standard Class,FO-14305,OFF-ST-10003722,14.03,1,0,4.0687
8834,US-2017-132675,24-Sep-17,28-Sep-17,Standard Class,KF-16285,OFF-ST-10004950,15.51,1,0,3.8775
9185,Ca-New-2017-156776,07-Aug-17,11-Aug-17,Standard Class,JL-15505,FUR-FU-10004848,51.75,1,0,15.525
9248,Ca-New-2017-130106,22-May-17,26-May-17,Standard Class,VF-21715,OFF-AR-10003732,2.78,1,0,0.7228
9388,US-2017-127292,19-Jan-17,23-Jan-17,Standard Class,RM-19375,OFF-PA-10001970,12.28,1,0,5.7716
9390,US-2017-127292,19-Jan-17,23-Jan-17,Standard Class,RM-19375,OFF-EN-10001509,2.04,1,0,0.9588
9703,Ca-New-2017-147032,31-Jul-17,04-Aug-17,Standard Class,LB-16795,OFF-PA-10003256,11.54,1,0,5.5392
9767,Ca-New-2017-101959,28-Feb-17,06-Mar-17,Standard Class,DB-13660,OFF-PA-10002137,7.78,1,0,3.501
9864,Ca-New-2017-113278,14-Jan-17,20-Jan-17,Standard Class,HR-14770,OFF-PA-10004156,11.34,1,0,5.5566
9988,Ca-New-2017-163629,17-Nov-17,21-Nov-17,Standard Class,RA-19885,TEC-AC-10001539,79.99,1,0,28.7964
6,Ca-New-2014-115812,09-Jun-14,14-Jun-14,Standard Class,BH-11710,FUR-FU-10001487,48.86,7,0,14.1694
850,Ca-New-2014-107755,07-Feb-14,12-Feb-14,Standard Class,CK-12760,TEC-AC-10000710,115.36,7,0,49.6048
898,Ca-New-2014-144407,09-Sep-14,15-Sep-14,Standard Class,MS-17365,OFF-LA-10003923,103.6,7,0,51.8
995,Ca-New-2014-117639,21-May-14,25-May-14,Standard Class,MW-18235,OFF-BI-10003925,2715.93,7,0,1276.4871
1122,US-2014-147627,20-Jan-14,26-Jan-14,Standard Class,HL-15040,TEC-PH-10001061,699.93,7,0,181.9818
1123,US-2014-147627,20-Jan-14,26-Jan-14,Standard Class,HL-15040,OFF-AR-10002375,22.96,7,0,6.6584
1181,Ca-New-2014-128146,21-Jun-14,25-Jun-14,Standard Class,DB-13060,TEC-PH-10004539,1322.93,7,0,357.1911
1347,Ca-New-2014-118339,17-Mar-14,24-Mar-14,Standard Class,BN-11515,OFF-PA-10000466,47.18,7,0,23.59
2202,US-2014-165659,01-Jun-14,06-Jun-14,Standard Class,LT-17110,TEC-PH-10002563,881.93,7,0,229.3018
2361,US-2014-148838,17-Mar-14,21-Mar-14,Standard Class,CP-12340,OFF-PA-10002960,34.86,7,0,16.3842
2493,Ca-New-2014-144624,19-Nov-14,23-Nov-14,Standard Class,JM-15865,TEC-PH-10002885,4548.81,7,0,1228.1787
2533,Ca-New-2014-111500,17-Aug-14,21-Aug-14,Standard Class,DJ-13510,OFF-FA-10002676,12.67,7,0,4.5612
3071,Ca-New-2014-119375,17-Nov-14,22-Nov-14,Standard Class,YC-21895,OFF-ST-10002011,2934.33,7,0,792.2691
4524,Ca-New-2014-107454,02-Nov-14,06-Nov-14,Standard Class,RD-19720,OFF-LA-10001569,34.86,7,0,16.0356
5394,US-2014-123183,19-Nov-14,25-Nov-14,Standard Class,GR-14560,OFF-BI-10002429,213.08,7,0,102.2784
5684,Ca-New-2014-164315,02-Apr-14,08-Apr-14,Standard Class,RD-19585,TEC-PH-10001128,1049.93,7,0,293.9804
5877,Ca-New-2014-152443,21-May-14,26-May-14,Standard Class,FG-14260,OFF-BI-10001071,447.86,7,0,219.4514
6017,Ca-New-2014-102652,06-Apr-14,12-Apr-14,Standard Class,AY-10555,FUR-FU-10001918,33.11,7,0,12.9129
6423,Ca-New-2014-159121,26-Jul-14,01-Aug-14,Standard Class,JO-15145,TEC-AC-10002006,111.93,7,0,34.6983
6458,Ca-New-2014-110065,05-Aug-14,11-Aug-14,Standard Class,SP-20650,OFF-AR-10004165,15.96,7,0,7.0224
6769,Ca-New-2014-109302,12-Aug-14,16-Aug-14,Standard Class,CS-12175,OFF-BI-10002854,196.21,7,0,98.105
7330,US-2014-131275,18-Mar-14,24-Mar-14,Standard Class,SC-20050,OFF-ST-10000078,1856.19,7,0,334.1142
7584,Ca-New-2014-163223,21-Mar-14,25-Mar-14,Standard Class,KH-16690,TEC-PH-10000730,3499.93,7,0,909.9818
8091,Ca-New-2014-101392,07-Dec-14,13-Dec-14,Standard Class,AS-10630,OFF-ST-10000532,269.36,7,0,70.0336
8358,Ca-New-2014-110555,11-Apr-14,18-Apr-14,Standard Class,MM-18055,OFF-ST-10000876,87.08,7,0,24.3824
9912,US-2014-157231,05-Apr-14,09-Apr-14,Standard Class,RP-19855,OFF-BI-10002852,115.36,7,0,56.5264
22,Ca-New-2016-137330,09-Dec-16,13-Dec-16,Standard Class,KB-16585,OFF-AR-10000246,19.46,7,0,5.0596
23,Ca-New-2016-137330,09-Dec-16,13-Dec-16,Standard Class,KB-16585,OFF-AP-10001492,60.34,7,0,15.6884
54,Ca-New-2016-105816,11-Dec-16,17-Dec-16,Standard Class,JM-15265,OFF-FA-10000304,15.26,7,0,6.2566
146,Ca-New-2015-110744,07-Sep-15,12-Sep-15,Standard Class,HA-14920,OFF-ST-10003656,671.93,7,0,20.1579
160,Ca-New-2016-114104,20-Nov-16,24-Nov-16,Standard Class,NP-18670,TEC-PH-10004536,944.93,7,0,236.2325
195,Ca-New-2015-131457,31-Oct-15,06-Nov-15,Standard Class,MZ-17515,OFF-EN-10001509,14.28,7,0,6.7116
847,Ca-New-2015-114300,13-Oct-15,17-Oct-15,Standard Class,AF-10885,TEC-PH-10001552,83.72,7,0,23.4416
1000,Ca-New-2015-162537,28-Oct-15,03-Nov-15,Standard Class,RD-19585,FUR-FU-10001918,33.11,7,0,12.9129
1071,Ca-New-2015-144652,20-Nov-15,26-Nov-15,Standard Class,SN-20560,OFF-AR-10003732,19.46,7,0,5.0596
1086,US-2016-143819,01-Mar-16,05-Mar-16,Standard Class,KD-16270,TEC-MA-10003979,4899.93,7,0,2400.9657
1481,US-2016-108455,02-Dec-16,08-Dec-16,Standard Class,MK-18160,OFF-PA-10002464,40.46,7,0,19.8254
1699,Ca-New-2015-148376,27-Dec-15,31-Dec-15,Standard Class,AG-10900,OFF-LA-10002381,21.56,7,0,10.3488
1989,Ca-New-2015-127509,09-Nov-15,13-Nov-15,Standard Class,AS-10090,FUR-TA-10002855,1024.38,7,0,215.1198
2006,Ca-New-2014-111150,31-Dec-14,04-Jan-15,Standard Class,RW-19630,OFF-AR-10000034,29.68,7,0,11.5752
2007,Ca-New-2014-111150,31-Dec-14,04-Jan-15,Standard Class,RW-19630,TEC-AC-10000290,47.53,7,0,16.1602
2118,Ca-New-2016-130267,19-Sep-16,23-Sep-16,Standard Class,SW-20245,OFF-PA-10002222,159.88,7,0,73.5448
2273,Ca-New-2015-142944,06-Mar-15,11-Mar-15,Standard Class,JL-15850,FUR-FU-10000308,435.26,7,0,95.7572
2285,Ca-New-2015-153108,05-Mar-15,09-Mar-15,Standard Class,SF-20200,OFF-AP-10002222,60.69,7,0,16.3863
2299,Ca-New-2015-113145,01-Nov-15,05-Nov-15,Standard Class,VD-21670,TEC-AC-10001838,1399.93,7,0,601.9699
2341,Ca-New-2016-137736,10-Nov-16,15-Nov-16,Standard Class,DC-13285,OFF-AR-10004999,41.86,7,0,10.465
2391,US-2015-127040,06-Dec-15,10-Dec-15,Standard Class,SG-20605,OFF-PA-10001184,41.86,7,0,20.5114
2519,Ca-New-2016-124352,15-Oct-16,21-Oct-16,Standard Class,CD-12790,OFF-LA-10004559,20.16,7,0,9.8784
2559,Ca-New-2015-147788,31-May-15,04-Jun-15,Standard Class,TM-21010,FUR-BO-10004357,1406.86,7,0,140.686
2709,Ca-New-2015-121797,30-Jan-15,06-Feb-15,Standard Class,CC-12145,FUR-FU-10001876,227.36,7,0,81.8496
2737,Ca-New-2015-115798,13-Nov-15,19-Nov-15,Standard Class,KL-16645,OFF-PA-10001560,42.28,7,0,19.8716
